Index,Date,Date_parsed,Year,U.S. Airline Traffic - Total - Seasonally Adjusted,U.S. Airline Traffic - International - Seasonally Adjusted,U.S. Airline Traffic - Domestic - Seasonally Adjusted,Transit Ridership - Other Transit Modes - Adjusted,Transit Ridership - Fixed Route Bus - Adjusted,Transit Ridership - Urban Rail - Adjusted,Freight Rail Intermodal Units,Freight Rail Carloads,Highway Vehicle Miles Traveled - All Systems,Highway Vehicle Miles Traveled - Total Rural,Highway Vehicle Miles Traveled - Other Rural,Highway Vehicle Miles Traveled - Rural Other Arterial,Highway Vehicle Miles Traveled - Rural Interstate,Unemployed - Seasonally Adjusted,Passenger Rail Passengers,Passenger Rail Passenger Miles,Passenger Rail Total Train Miles,Passenger Rail Employee Hours Worked,Passenger Rail Yard Switching Miles,Passenger Rail Total Reports,U.S. Waterway Tonnage,Transportation Services Index - Freight,Transportation Services Index - Passenger,Transportation Services Index - Combined,U.S.-Canada Incoming Truck Crossings,U.S.-Mexico Incoming Truck Crossings,U.S. marketing air carriers on-time performance (percent),U.S. Air Carrier Cargo (millions of revenue ton-miles) - International,Truck tonnage index,U.S. Air Carrier Cargo (millions of revenue ton-miles) - Domestic,U.S. Airline Traffic - Total - Non Seasonally Adjusted,U.S. Airline Traffic - International - Non Seasonally Adjusted,U.S. Airline Traffic - Domestic - Non Seasonally Adjusted,Transborder - Total North American Freight,Transborder - U.S. - Mexico Freight,Transborder - U.S. - Canada Freight
731,12/01/2007 12:00:00 AM,2007-12-01,2007,,,,12962246.0,408262635.0,347607458.0,1111539.0,1578639.0,,,,,,7645000.0,2313336.0,508739922.0,3418348.0,2895404.0,230091.0,2.0,,110.8,116.5,112.7,434458.0,359609.0,,2142713001.28,84.6,1316155430.42,,,,71208112206.0,26974480564.0,44233631642.0
732,01/01/2008 12:00:00 AM,2008-01-01,2008,,,,13911623.0,442844351.0,348756976.0,842973.0,1238122.0,,,,,,7685000.0,2005292.0,416211470.0,3417775.0,3221099.0,194991.0,2.0,,113.4,116.7,114.7,512845.0,412007.0,,1897167409.87,87.5,1168017692.7,,,,75581311714.0,28897924914.0,46683386800.0
733,02/01/2008 12:00:00 AM,2008-02-01,2008,,,,13552083.0,436354219.0,350565609.0,895787.0,1275732.0,,,,,,7497000.0,2029844.0,395912010.0,3257992.0,3035762.0,235165.0,2.0,,111.5,118.4,113.8,494703.0,410154.0,,1835050526.36,85.9,1102383603.59,,,,78792976709.0,29937303686.0,48855673023.0
734,03/01/2008 12:00:00 AM,2008-03-01,2008,,,,14503295.0,459855512.0,373608282.0,1080335.0,1638976.0,,,,,,7822000.0,2426487.0,504552405.0,3473707.0,3175595.0,229366.0,2.0,,109.8,116.9,112.1,507685.0,407802.0,,2166417618.7200003,85.8,1199357350.76,,,,81560060553.0,29409357572.0,52150702981.0
735,04/01/2008 12:00:00 AM,2008-04-01,2008,,,,15120273.0,472743286.0,387548619.0,892452.0,1326924.0,,,,,,7637000.0,2320765.0,473811702.0,3392761.0,3265196.0,222564.0,2.0,,111.6,116.9,113.5,530006.0,445437.0,,2184519615.5,86.6,1230238960.65,,,,86359515720.0,31907991127.0,54451524593.0
736,05/01/2008 12:00:00 AM,2008-05-01,2008,,,,15364239.0,475240402.0,390906198.0,1126439.0,1642365.0,,,,,,8395000.0,2593835.0,550928592.0,3497372.0,3258385.0,230300.0,2.0,,111.5,117.3,113.5,516173.0,434920.0,,2027888271.42,86.4,1215188828.96,,,,85522656258.99998,31122197554.0,54400458705.0
737,06/01/2008 12:00:00 AM,2008-06-01,2008,,,,15195299.0,454355659.0,379646114.0,923031.0,1291373.0,,,,,,8575000.0,2598974.0,580290736.0,3430792.0,3241677.0,229177.0,2.0,,110.0,116.4,112.1,518059.0,425939.0,,1977585958.39,86.9,1126079889.35,,,,87054164449.0,32385228333.0,54668936116.0
738,07/01/2008 12:00:00 AM,2008-07-01,2008,,,,16530125.0,465258074.0,394473975.0,894970.0,1264217.0,,,,,,8937000.0,2796007.0,645144911.0,3531821.0,3310377.0,233653.0,2.0,,111.1,116.3,112.9,493902.0,421204.0,,1924038668.25,86.3,1176962349.24,,,,86076374725.0,33060251934.0,53016122791.0
739,08/01/2008 12:00:00 AM,2008-08-01,2008,,,,15988931.0,459672005.0,381055732.0,1172325.0,1670259.0,,,,,,9438000.0,2756141.0,620188551.0,3518955.0,3314557.0,260328.0,2.0,,109.1,115.5,111.3,486457.0,408367.0,,1896372062.76,84.4,1147282064.78,,,,85126736898.0,33334535658.0,51792201240.00001
740,09/01/2008 12:00:00 AM,2008-09-01,2008,,,,15598345.0,488997144.0,373447640.0,918319.0,1273960.0,,,,,,9494000.0,2322511.0,500634771.0,3348813.0,3201517.0,221348.0,2.0,,107.5,112.2,109.2,511697.0,394948.0,,1873575463.94,84.4,1100378316.16,,,,83115558338.0,31020176797.0,52095381541.0
741,10/01/2008 12:00:00 AM,2008-10-01,2008,,,,16493417.0,515540107.0,404082236.0,946084.0,1315594.0,,,,,,10074000.0,2442790.0,517898247.0,3511001.0,3374326.0,234170.0,2.0,,107.5,112.6,109.3,503870.0,423168.0,,1959160995.08,82.9,1182951141.16,,,,84499297804.0,34515941934.0,49983355870.0
742,11/01/2008 12:00:00 AM,2008-11-01,2008,,,,13826498.0,441442550.0,363247932.0,1080932.0,1504363.0,,,,,,10538000.0,2326111.0,484492078.0,3387137.0,2957053.0,218665.0,2.0,,104.3,110.7,106.5,436177.0,351074.0,,1773000430.69,81.6,1018287121.94,,,,69213078849.0,27446022062.0,41767056787.0
743,12/01/2008 12:00:00 AM,2008-12-01,2008,,,,13923348.0,428951169.0,375802709.0,743593.0,1065009.0,,,,,,11286000.0,2285949.0,511270950.0,3483401.0,3067198.0,230017.0,2.0,,100.4,110.3,103.6,382977.0,331232.0,,1550112466.3200002,79.4,1079636931.77,,,,61021347861.0,24416514701.0,36604833160.0
744,01/01/2009 12:00:00 AM,2009-01-01,2009,,,,14517434.0,430468511.0,347843528.0,930248.0,1294266.0,,,,,,12058000.0,1978924.0,419766348.0,4108554.0,3243862.0,247170.0,2.0,,98.6,109.7,102.1,385057.0,338857.0,,1324523612.66,77.5,933106571.95,,,,54264520205.0,22255716686.0,32008803519.0
745,02/01/2009 12:00:00 AM,2009-02-01,2009,,,,14387413.0,427594360.0,333974553.0,726343.0,1105996.0,,,,,,12898000.0,1850090.0,376710497.0,3181921.0,2924185.0,212344.0,2.0,,101.0,110.7,104.1,384478.0,328561.0,,1330540458.68,79.4,860230144.67,,,,54670993975.0,21648711219.0,33022282756.0
746,03/01/2009 12:00:00 AM,2009-03-01,2009,,,,15974192.0,468329044.0,378966895.0,729033.0,1081908.0,,,,,,13426000.0,2182251.0,456227991.0,3516742.0,3306315.0,231057.0,2.0,,95.9,108.7,99.8,422741.0,363836.0,,1564439209.8600004,75.7,929344434.46,,,,58379262913.0,23950015588.0,34429247325.0
747,04/01/2009 12:00:00 AM,2009-04-01,2009,,,,16240265.0,454702768.0,377470995.0,730778.0,1025839.0,,,,,,13853000.0,2271283.0,469783200.0,3423245.0,3257856.0,223868.0,2.0,,94.9,110.6,99.7,404950.0,357907.0,,1528383403.65,74.8,946335257.99,,,,56759014671.0,23277249208.0,33481765463.0
748,05/01/2009 12:00:00 AM,2009-05-01,2009,,,,15570587.0,444291111.0,370529931.0,917799.0,1250145.0,,,,,,14499000.0,2344393.0,494908098.0,4136079.0,3244322.0,227822.0,2.0,,95.1,108.0,99.1,396308.0,341601.0,,1471200408.32,76.4,956170884.14,,,,55523157941.0,22737433984.0,32785723957.0
749,06/01/2009 12:00:00 AM,2009-06-01,2009,,,,16325621.0,431182492.0,376856227.0,755000.0,1038845.0,,,,,,14707000.0,2378540.0,542873119.0,3468903.0,3371421.0,229614.0,2.0,,96.2,108.6,100.1,418105.0,360817.0,,1652118062.33,75.3,961191331.76,,,,59674562453.0,24564745752.0,35109816701.0
750,07/01/2009 12:00:00 AM,2009-07-01,2009,,,,17076574.0,431446591.0,372524894.0,729050.0,1044887.0,,,,,,14601000.0,2557381.0,596670353.0,3620025.0,3518664.0,260880.0,2.0,,98.4,109.8,102.0,412855.0,362086.0,,1608275390.18,76.9,1009787804.04,,,,60146780364.0,25235656069.0,34911124295.0
751,08/01/2009 12:00:00 AM,2009-08-01,2009,,,,16611311.0,428646266.0,366264820.0,977946.0,1390155.0,,,,,,14814000.0,2520906.0,582302101.0,3571055.0,3360872.0,237125.0,2.0,,99.3,109.6,102.5,435764.0,352340.0,,1627588250.85,78.0,984831399.38,,,,62923115733.0,26094670335.0,36828445398.0
752,09/01/2009 12:00:00 AM,2009-09-01,2009,,,,15992063.0,458278407.0,372588507.0,786714.0,1104050.0,,,,,,15009000.0,2179662.0,462787005.0,3436159.0,3340667.0,220257.0,2.0,,99.8,109.5,102.8,455815.0,364722.0,,1710865555.2,78.4,1036690545.26,,,,66112775998.0,27740902641.0,38371873357.0
753,10/01/2009 12:00:00 AM,2009-10-01,2009,,,,16181489.0,477088524.0,391675506.0,1032634.0,1378221.0,,,,,,15352000.0,2379080.0,493132875.0,3576429.0,3474911.0,232245.0,2.0,,98.8,109.8,102.2,459183.0,393942.0,,1916120078.45,77.9,1129581753.25,,,,70336899735.0,30029839835.0,40307059900.0
754,11/01/2009 12:00:00 AM,2009-11-01,2009,,,,14546719.0,429186120.0,342813909.0,794184.0,1088480.0,,,,,,15219000.0,2390149.0,498855768.0,3445180.0,3191214.0,219605.0,2.0,,101.3,109.3,103.8,441097.0,366670.0,,2000844045.44,79.3,1052014021.99,,,,67860111442.0,29167249763.0,38692861679.0
755,12/01/2009 12:00:00 AM,2009-12-01,2009,,,,14853920.0,412880829.0,361544943.0,763650.0,1014468.0,,,,,,15098000.0,2395277.0,537980573.0,3529260.0,3264600.0,226685.0,2.0,,101.8,110.4,104.5,404280.0,360126.0,,1899799359.45,80.1,1228033419.8,,,,68461194879.0,28823099341.0,39638095538.0
756,01/01/2010 12:00:00 AM,2010-01-01,2010,,,,14499667.0,410457520.0,347691757.0,952420.0,1283950.0,,,,,,15046000.0,2032892.0,440854078.0,3521094.0,3377882.0,225554.0,2.0,,103.2,110.5,105.5,415459.0,362361.0,,1651272851.77,80.5,977334970.33,,,,66504177031.99999,27611667467.0,38892509565.0
757,02/01/2010 12:00:00 AM,2010-02-01,2010,,,,13892250.0,399337177.0,316986967.0,799592.0,1089342.0,,,,,,15113000.0,1951901.0,405905875.0,3088012.0,3122066.0,192744.0,2.0,,105.3,108.4,106.2,417651.0,365684.0,,1638814937.27,81.3,926043101.46,,,,67952720432.0,28174483135.0,39778237297.0
758,03/01/2010 12:00:00 AM,2010-03-01,2010,,,,16722930.0,469307244.0,391219357.0,828178.0,1155070.0,,,,,,15202000.0,2474908.0,538675366.0,3560237.0,3629837.0,212974.0,2.0,,105.6,110.8,107.2,492826.0,437589.0,,1971931104.8,81.9,1085023426.05,,,,80796334351.0,34290828038.0,46505506313.0
759,04/01/2010 12:00:00 AM,2010-04-01,2010,,,,16387381.0,449671571.0,387345724.0,821999.0,1173210.0,,,,,,15325000.0,2446113.0,520013629.0,3451608.0,3478591.0,205893.0,2.0,,106.5,110.5,107.7,460846.0,406696.0,,1913703530.76,82.1,1076584531.88,,,,76470082127.99998,31842911421.0,44627170707.0
760,05/01/2010 12:00:00 AM,2010-05-01,2010,,,,15944034.0,435053879.0,385478717.0,1080537.0,1448691.0,,,,,,14849000.0,2503651.0,544408276.0,3518013.0,3451013.0,209347.0,2.0,,106.4,111.3,107.9,469528.0,406353.0,,2062540998.98,81.6,1061357921.46,,,,77727941124.0,32698495724.000004,45029445400.00001
761,06/01/2010 12:00:00 AM,2010-06-01,2010,,,,16650219.0,428191164.0,380981068.0,870031.0,1130224.0,,,,,,14474000.0,2593688.0,604206171.0,3494704.0,3539687.0,219803.0,2.0,,106.6,111.9,108.2,492507.0,416531.0,,2004492807.29,81.6,1079168511.92,,,,80909697216.0,33940858396.000004,46968838820.0
762,07/01/2010 12:00:00 AM,2010-07-01,2010,,,,16716659.0,411698466.0,373528956.0,1115254.0,1407843.0,,,,,,14512000.0,2805798.0,669880427.0,3616853.0,3527738.0,244242.0,2.0,,107.0,111.9,108.5,434100.0,385688.0,,1994088224.8600004,81.9,1075826165.3,,,,72367667069.0,31424152375.0,40943514694.0
763,08/01/2010 12:00:00 AM,2010-08-01,2010,,,,17451396.0,427127276.0,383073592.0,938573.0,1179946.0,,,,,,14648000.0,2574165.0,597056638.0,3616066.0,3561651.0,218240.0,2.0,,106.9,112.3,108.6,480133.0,405326.0,,1998647752.59,81.4,1057511902.43,,,,79100972156.0,34429801868.0,44671170288.0
764,09/01/2010 12:00:00 AM,2010-09-01,2010,,,,16396144.0,450528523.0,381010089.0,925036.0,1188626.0,,,,,,14579000.0,2300632.0,497091526.0,3470407.0,3456769.0,213064.0,2.0,,107.2,113.0,109.0,468864.0,386817.0,,2012279979.38,82.1,1074590404.68,,,,78737398373.0,33861404694.0,44875993679.0
765,10/01/2010 12:00:00 AM,2010-10-01,2010,,,,16297987.0,461866467.0,393517665.0,1182027.0,1495018.0,,,,,,14516000.0,2542494.0,531024449.0,3579201.0,3523077.0,220455.0,2.0,,108.0,114.8,110.1,460799.0,397002.0,,2283637476.54,83.1,1031729639.53,,,,81579134764.0,35929532093.0,45649602671.0
766,11/01/2010 12:00:00 AM,2010-11-01,2010,,,,15225173.0,434670973.0,371234187.0,883755.0,1138512.0,,,,,,15081000.0,2541469.0,528519429.0,3465170.0,3334575.0,218258.0,2.0,,107.5,113.9,109.5,449269.0,396321.0,,2265592625.69,82.9,972441642.74,,,,79456451266.99998,35445989804.0,44010461463.0
767,12/01/2010 12:00:00 AM,2010-12-01,2010,,,,15110462.0,403340128.0,378015824.0,867206.0,1118655.0,,,,,,14348000.0,2505001.0,558069744.0,3569982.0,3376318.0,232294.0,2.0,,108.8,113.2,110.2,402423.0,376557.0,,2178357285.77,84.0,1122729492.98,,,,78940703849.0,33999962467.0,44940741382.0
768,01/01/2011 12:00:00 AM,2011-01-01,2011,,,,14725448.0,408972557.0,353341329.0,1030003.0,1384330.0,,,,,,14013000.0,2126847.0,456336772.0,3528530.0,3429673.0,203435.0,2.0,,110.1,113.4,111.1,440684.0,390067.0,,1948186626.06,85.3,923950123.31,,,,79900550011.0,34456731905.0,45443818106.0
769,02/01/2011 12:00:00 AM,2011-02-01,2011,,,,14252551.0,404031114.0,345816403.0,881817.0,1136916.0,,,,,,13820000.0,2099631.0,436196722.0,3191996.0,3152260.0,197663.0,2.0,,109.5,112.6,110.4,419227.0,375579.0,,1809103168.84,84.6,853268228.57,,,,76691534587.0,32962292149.0,43729242438.0
770,03/01/2011 12:00:00 AM,2011-03-01,2011,,,,17218800.0,470021909.0,403661890.0,876993.0,1187648.0,,,,,,13737000.0,2612362.0,566357389.0,3588882.0,3619644.0,214425.0,2.0,,111.1,113.6,111.8,503747.0,450390.0,,2355563756.05,86.9,1054733909.39,,,,94611538935.0,40607414832.0,54004124103.0
771,04/01/2011 12:00:00 AM,2011-04-01,2011,,,,16620349.0,443442345.0,380098875.0,1148826.0,1483182.0,,,,,,13957000.0,2689904.0,572508869.0,3449722.0,3365734.0,208030.0,2.0,,110.5,113.9,111.5,450476.0,406786.0,,2151137876.72,86.1,1027909171.84,,,,87197479554.99998,37392314782.0,49805164773.0
772,05/01/2011 12:00:00 AM,2011-05-01,2011,,,,16932014.0,443812793.0,403264476.0,932956.0,1159421.0,,,,,,13855000.0,2707136.0,584806522.0,3575208.0,3501895.0,214988.0,2.0,,108.7,114.9,110.6,481860.0,427866.0,,2087729636.2000003,84.8,994575693.13,,,,91226955751.0,39781982135.0,51444973616.0
773,06/01/2011 12:00:00 AM,2011-06-01,2011,,,,17458827.0,432593481.0,394758396.0,915444.0,1142637.0,,,,,,13962000.0,2844286.0,595163810.0,3485629.0,3516530.0,210329.0,2.0,,110.3,114.3,111.5,486042.0,428731.0,,2030696077.12,86.4,1049326409.23,,,,90662845586.0,39507602976.0,51155242610.0
774,07/01/2011 12:00:00 AM,2011-07-01,2011,,,,17187395.0,407435042.0,383886673.0,1132637.0,1397625.0,,,,,,13763000.0,2931813.0,632786423.0,3595073.0,3458617.0,239646.0,2.0,,110.4,115.2,111.9,427166.0,389195.0,,2073639897.42,85.7,985666413.76,,,,84833266035.0,37136662580.0,47696603455.0
775,08/01/2011 12:00:00 AM,2011-08-01,2011,,,,18111246.0,436180377.0,372048497.0,945897.0,1180210.0,,,,,,13818000.0,2754574.0,581116991.0,3476455.0,3603128.0,218846.0,2.0,,110.7,112.1,111.1,463168.0,395587.0,,2039677692.71,86.6,1023595246.86,,,,93047245960.0,40916742353.0,52130503607.0
776,09/01/2011 12:00:00 AM,2011-09-01,2011,,,,16961593.0,461288470.0,396967860.0,932683.0,1186689.0,,,,,,13948000.0,2537282.0,509094731.0,3448614.0,3435574.0,216987.0,2.0,,111.4,114.9,112.4,467016.0,399902.0,,2006847394.45,87.3,1006904700.71,,,,90592844279.0,39398844079.0,51194000199.99999
777,10/01/2011 12:00:00 AM,2011-10-01,2011,,,,16699635.0,471099250.0,415259570.0,1226430.0,1527797.0,,,,,,13594000.0,2390414.0,543403112.0,3572176.0,3489930.0,222123.0,2.0,,111.5,115.3,112.7,472396.0,412429.0,,2145457626.74,87.5,1028994819.89,,,,91746939287.0,40486720358.0,51260218929.0
778,11/01/2011 12:00:00 AM,2011-11-01,2011,,,,15752351.0,441713618.0,389176595.0,918252.0,1165279.0,,,,,,13302000.0,2631848.0,552477847.0,3436879.0,3338743.0,212351.0,2.0,,112.0,115.2,112.9,464071.0,409868.0,,2111253526.99,88.2,1029775545.05,,,,90287414693.0,40811032145.0,49476382548.0
779,12/01/2011 12:00:00 AM,2011-12-01,2011,,,,15624820.0,422212928.0,385444895.0,1117387.0,1445936.0,,,,,,13093000.0,2516685.0,557374424.0,3554044.0,3205844.0,242939.0,2.0,,114.9,115.9,115.1,414522.0,381976.0,,2106280050.44,91.6,1155033100.51,,,,86980002670.0,37703992942.0,49276009728.0
780,01/01/2012 12:00:00 AM,2012-01-01,2012,,,,15315315.0,427953710.0,378393816.0,877734.0,1145345.0,,,,,,12797000.0,2224842.0,463005361.0,3562085.0,3340880.0,210871.0,2.0,,111.5,115.5,112.7,452501.0,415573.0,,1754199367.55,87.7,914974304.19,,,,87382525730.99998,38516958766.0,48865566965.0
781,02/01/2012 12:00:00 AM,2012-02-01,2012,,,,15679367.0,439194906.0,383436669.0,895205.0,1127730.0,,,,,,12813000.0,2232285.0,461139329.0,3309668.0,3201458.0,201495.0,2.0,,112.0,117.7,113.8,451118.0,417237.0,,1855039236.63,88.8,954472518.7,,,,89293963402.0,39553499088.0,49740464314.0
782,03/01/2012 12:00:00 AM,2012-03-01,2012,,,,16912364.0,466571084.0,408269094.0,1155584.0,1406529.0,,,,,,12713000.0,2766401.0,544100123.0,3518787.0,3483259.0,209556.0,2.0,,111.8,116.0,113.1,485415.0,458966.0,,2221366108.96,89.2,1086087112.39,,,,99725808644.0,44122368388.0,55603440256.0
783,04/01/2012 12:00:00 AM,2012-04-01,2012,,,,16699638.0,441914254.0,389407693.0,946966.0,1113362.0,,,,,,12646000.0,2765051.0,585609840.0,3441450.0,3309424.0,200910.0,2.0,,112.0,115.7,113.1,471380.0,417881.0,,2014632762.66,88.6,975641332.96,,,,92278386451.0,39980015838.0,52298370613.0
784,05/01/2012 12:00:00 AM,2012-05-01,2012,,,,17555192.0,452894333.0,407759030.0,964418.0,1126908.0,,,,,,12660000.0,2752096.0,594778477.0,3605391.0,3494340.0,211503.0,2.0,,112.9,115.0,113.4,505616.0,460181.0,,2073984954.6600003,88.5,1052157393.2,,,,96778083077.0,43252848755.0,53525234322.0
785,06/01/2012 12:00:00 AM,2012-06-01,2012,,,,17016161.0,420261984.0,392719048.0,1209902.0,1405663.0,,,,,,12692000.0,2792266.0,642263746.0,3505967.0,3429270.0,228275.0,2.0,,113.7,115.2,114.1,481397.0,430283.0,,2057891464.66,89.5,1033210046.26,,,,94177521478.0,40989007649.0,53188513829.0
786,07/01/2012 12:00:00 AM,2012-07-01,2012,,,,17606904.0,413166330.0,396217399.0,946060.0,1103863.0,,,,,,12656000.0,2819009.0,663965533.0,3590865.0,3386646.0,217054.0,2.0,,113.5,115.0,113.9,455751.0,416027.0,,2002899956.68,89.6,995975606.01,,,,87815116544.0,40066735593.0,47748380951.0
787,08/01/2012 12:00:00 AM,2012-08-01,2012,,,,18535651.0,446218381.0,406610385.0,981879.0,1168915.0,,,,,,12471000.0,2807309.0,639545067.0,3628589.0,3537020.0,211055.0,2.0,,112.8,115.7,113.6,497866.0,442540.0,,1958822875.4,89.1,1059470438.65,,,,94847007983.0,42983776686.0,51863231297.0
788,09/01/2012 12:00:00 AM,2012-09-01,2012,,,,16284787.0,446047174.0,393365641.0,1233606.0,1445019.0,,,,,,12115000.0,2505925.0,533542490.0,3432738.0,3219452.0,200992.0,2.0,,112.1,115.7,113.1,457817.0,392223.0,,1960624096.17,88.6,1008959152.23,,,,89808523136.0,39608683719.0,50199839417.0
789,10/01/2012 12:00:00 AM,2012-10-01,2012,,,,17280855.0,484034500.0,401444963.0,1009019.0,1144443.0,,,,,,12124000.0,2597751.0,539910016.0,3494044.0,3468146.0,206106.0,2.0,,110.4,113.5,111.3,502667.0,454930.0,,1951376438.83,86.9,1057686543.16,,,,98612278400.0,45272049578.0,53340228822.0
790,11/01/2012 12:00:00 AM,2012-11-01,2012,,,,16110421.0,443807311.0,381467393.0,917619.0,1103040.0,,,,,,12005000.0,2560074.0,534831976.0,3433807.0,3257306.0,224069.0,2.0,,112.1,115.5,113.1,471541.0,427865.0,,2017292040.67,88.5,1082146564.55,,,,94927413512.0,42496032316.0,52431381196.0
791,12/01/2012 12:00:00 AM,2012-12-01,2012,,,,15143085.0,407109182.0,381180414.0,1129424.0,1394370.0,,,,,,12298000.0,2606922.0,577219034.0,3541030.0,3050809.0,205195.0,2.0,,112.1,116.2,113.3,390438.0,370217.0,,1924393862.44,89.4,1146489429.11,,,,84766155389.00002,36657639693.0,48108515696.0
792,01/01/2013 12:00:00 AM,2013-01-01,2013,,,,16109320.0,434859729.0,391456289.0,919377.0,1064974.0,,,,,,12471000.0,2605070.0,577032191.0,3514412.0,3405041.0,186378.0,2.0,,114.3,117.3,115.2,468575.0,428107.0,,1796971991.48,91.8,1028296241.57,,,,90765878450.0,39461236828.0,51304641622.0
793,02/01/2013 12:00:00 AM,2013-02-01,2013,,,,14867817.0,418613331.0,358326511.0,983076.0,1104620.0,,,,,,11950000.0,2218372.0,448821441.0,3204826.0,3059646.0,174029.0,2.0,,115.8,117.6,116.3,437245.0,408669.0,,1651348984.09,92.7,912788603.98,,,,88893531789.0,39774874887.99999,49118656901.0
794,03/01/2013 12:00:00 AM,2013-03-01,2013,,,,16561172.0,446313477.0,403677037.0,1182474.0,1401395.0,,,,,,11689000.0,2820053.0,604193668.0,3586355.0,3352597.0,187680.0,2.0,,115.9,116.3,115.9,469482.0,429118.0,,1993319383.39,92.7,1050382933.83,,,,95757359271.0,41242501378.0,54514857893.0
795,04/01/2013 12:00:00 AM,2013-04-01,2013,,,,17157125.0,460021840.0,408338611.0,962016.0,1108849.0,,,,,,11760000.0,2817093.0,603515708.0,3586955.0,3431319.0,185816.0,2.0,,115.0,117.0,115.5,491163.0,470867.0,,1938789425.58,93.1,993732913.65,,,,98956208366.0,44158961728.0,54797246638.0
796,05/01/2013 12:00:00 AM,2013-05-01,2013,,,,17602320.0,454439208.0,414493008.0,992223.0,1132673.0,,,,,,11654000.0,2816920.0,598536892.0,3623355.0,3556884.0,209991.0,2.0,,115.8,116.9,116.0,495376.0,462653.0,,1811802946.34,94.6,1047427972.28,,,,98742017238.0,43711949931.0,55030067307.0
797,06/01/2013 12:00:00 AM,2013-06-01,2013,,,,16947977.0,410181321.0,402673123.0,1231281.0,1405422.0,,,,,,11751000.0,2839089.0,638602721.0,3509052.0,3348985.0,191586.0,2.0,,116.4,117.7,116.7,476738.0,422524.0,,1857777405.77,94.3,1012812397.84,,,,93502224618.0,40916593664.0,52585630954.0
798,07/01/2013 12:00:00 AM,2013-07-01,2013,,,,18213366.0,423153518.0,404783745.0,963616.0,1096854.0,,,,,,11335000.0,2954693.0,681357191.0,3634796.0,3454988.0,195994.0,2.0,,116.0,116.8,116.1,466391.0,435699.0,,1867457546.27,94.4,996949275.42,,,,93079911151.0,43147555661.0,49932355490.0
799,08/01/2013 12:00:00 AM,2013-08-01,2013,,,,18449857.0,438404651.0,408956277.0,1286188.0,1466614.0,,,,,,11279000.0,3022917.0,678920983.0,3635022.0,3465110.0,195728.0,2.0,,116.6,117.5,116.8,476948.0,435400.0,,1827193653.33,94.7,1066190158.07,,,,96426146278.0,43204211245.0,53221935033.0
800,09/01/2013 12:00:00 AM,2013-09-01,2013,,,,16833246.0,452493755.0,409342055.0,1027239.0,1159594.0,,,,,,11270000.0,3000209.0,676533520.0,3612251.0,3341962.0,190766.0,2.0,,116.5,117.5,116.7,477120.0,405484.0,,1802995289.92,95.4,981917194.0,,,,94464755457.0,41343520815.0,53121234642.0
801,10/01/2013 12:00:00 AM,2013-10-01,2013,,,,17784139.0,490525380.0,441769917.0,1053451.0,1151329.0,,,,,,11136000.0,2981487.0,674078738.0,3583717.0,3569455.0,185412.0,2.0,,116.5,117.6,116.8,514270.0,469158.0,,1961455968.8600004,94.7,1126408044.91,,,,103139576279.0,46399928208.0,56739648071.0
802,11/01/2013 12:00:00 AM,2013-11-01,2013,,,,15539992.0,428507640.0,396649178.0,1271818.0,1438131.0,,,,,,10787000.0,2551403.0,519835331.0,3415824.0,3215963.0,197024.0,2.0,,118.9,118.7,118.7,462484.0,428552.0,,1990982539.01,97.2,1018334919.17,,,,96136381816.0,43025295193.0,53111086623.0
803,12/01/2013 12:00:00 AM,2013-12-01,2013,,,,15301670.0,408088609.0,392250334.0,958552.0,1078826.0,,,,,,10404000.0,2714676.0,604977613.0,3541085.0,3134233.0,187520.0,2.0,,117.8,117.8,117.6,412866.0,398636.0,,1876658723.26,95.6,1192265765.49,,,,90906239877.0,40221239809.0,50685000068.0
804,01/01/2014 12:00:00 AM,2014-01-01,2014,,,,15418762.0,412868179.0,381616588.0,936306.0,1075180.0,,,,,,10202000.0,2207290.0,466418567.0,3438223.0,3405628.0,188489.0,2.0,,116.0,117.8,116.5,459050.0,443209.0,,1687694623.2399998,93.1,1032962440.72,,,,90325887200.0,41050275238.0,49275611962.0
805,02/01/2014 12:00:00 AM,2014-02-01,2014,,,,14562295.0,403328380.0,372730122.0,983107.0,1084629.0,,,,,,10349000.0,2094114.0,424362057.0,3137342.0,3082904.0,160953.0,2.0,,118.0,118.5,118.1,444749.0,422277.0,,1515282822.48,95.3,909761543.2,,,,89556626163.0,40668729607.99999,48887896555.0
806,03/01/2014 12:00:00 AM,2014-03-01,2014,,,,16630120.0,447688654.0,426393158.0,1283747.0,1444125.0,,,,,,10380000.0,2579356.0,542911331.0,3494065.0,3407824.0,174214.0,2.0,,119.9,119.8,119.7,494908.0,467828.0,,1982222681.09,96.2,1059970327.78,,,,101478268130.99998,44852547722.0,56625720409.0
807,04/01/2014 12:00:00 AM,2014-04-01,2014,,,,17478272.0,452469919.0,428575468.0,1048812.0,1184375.0,,,,,,9702000.0,2594901.0,545773080.0,3460995.0,3391032.0,187309.0,2.0,,120.5,119.8,120.2,496986.0,468263.0,,1861694094.76,96.8,1062638586.1,,,,100141133944.0,44369631232.0,55771502712.00001
